episode,reward,avg10,eval_reward,best_eval,critic_loss,actor_loss,steps,replay_size,grad_cosine,tick_vs_direct_mse
267,40.0,41.5,,,0.49831438500706743,-5.363328266143799,3214,3214,,
268,38.0,41.4,,,0.5410549262395272,-5.403859329223633,3253,3253,,
269,39.0,41.1,,,0.5215239696204662,-5.526173043251037,3293,3293,,
270,38.0,40.5,,,0.5179641640339142,-5.628178496109812,3332,3332,,
271,36.0,39.5,,,0.5444527344929205,-5.6595442169591,3369,3369,,
272,41.0,39.5,,,0.5455025391919273,-5.783718835739863,3411,3411,,
273,42.0,39.3,,,0.528267998161704,-5.8692500704810735,3454,3454,,
274,42.0,39.5,,,0.5174810318059699,-6.006331422112205,3497,3497,,
275,43.0,39.8,,,0.5825022533535957,-6.0795817375183105,3541,3541,,
276,42.0,40.1,,,0.5708822659974875,-6.164032118661063,3584,3584,,
277,42.0,40.3,,,0.5595731818398764,-6.266869046471336,3627,3627,,
278,40.0,40.5,,,0.5237923617043146,-6.357753252983093,3668,3668,,
279,39.0,40.5,,,0.5321410339325666,-6.499129986763,3708,3708,,
280,41.0,40.8,,,0.5733316945178168,-6.554325149172828,3750,3750,,
281,42.0,41.4,,,0.5325237185109494,-6.642951878634366,3793,3793,,
282,38.0,41.1,,,0.526156600087117,-6.765264636591861,3832,3832,,
283,43.0,41.2,,,0.5659715387631546,-6.8313681862571025,3876,3876,,
284,41.0,41.1,,,0.5014046251419044,-6.8952219145638605,3918,3918,,
285,41.0,40.9,,,0.5672477508584658,-7.023853483654204,3960,3960,,
286,44.0,41.1,,,0.5623923540115356,-7.102390227110489,4005,4005,,
287,42.0,41.1,,,0.6351670913918074,-7.168428421020508,4048,4048,,
288,46.0,41.7,,,0.5621778242131497,-7.295153280099233,4095,4095,,
289,49.0,42.7,,,0.5403012077510357,-7.359027729034424,4145,4145,,
290,44.0,43.0,,,0.5230191224151187,-7.447826688939875,4190,4190,,
291,47.0,43.5,,,0.5693778914089004,-7.5565522114435835,4238,4238,,
292,50.0,44.7,,,0.5820676795407838,-7.70667840884282,4289,4289,,
293,45.0,44.9,,,0.5671805685952954,-7.811445775239364,4335,4335,,
294,50.0,45.8,,,0.5800527202732423,-7.844512767791748,4386,4386,,
295,52.0,46.9,,,0.6111865951767508,-7.938239397826018,4439,4439,,
296,49.0,47.4,,,0.5465595643222332,-8.026899909973144,4489,4489,,
297,50.0,48.2,,,0.5168391746633193,-8.135209865570069,4540,4540,,
298,46.0,48.2,,,0.5302178842273164,-8.236659228801727,4587,4587,,
299,53.0,48.6,,,0.6375342212893345,-8.319864802890354,4641,4641,,
300,48.0,49.0,,,0.6019740880143886,-8.412919481595358,4690,4690,,
